"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"1992","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1992","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1992","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1992","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1992","Turkey","Total","Number","317,044",""
"1992","Turkey","Less than 1 000 kg","Number",":",""
"1992","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1992","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1992","Turkey","1 500 kg or over","Number",":",""
"1993","Belgium","Total","Number","392,530",""
"1993","Belgium","Less than 1 000 kg","Number",":",""
"1993","Belgium","From 1 000 to 1 249 kg","Number",":",""
"1993","Belgium","From 1 250 to 1 499 kg","Number",":",""
"1993","Belgium","1 500 kg or over","Number",":",""
"1993","Bulgaria","Total","Number","83,713",""
"1993","Bulgaria","Less than 1 000 kg","Number",":",""
"1993","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"1993","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"1993","Bulgaria","1 500 kg or over","Number",":",""
"1993","Czech Republic","Total","Number",":",""
"1993","Czech Republic","Less than 1 000 kg","Number",":",""
"1993","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"1993","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"1993","Czech Republic","1 500 kg or over","Number",":",""
"1993","Denmark","Total","Number","82,205",""
"1993","Denmark","Less than 1 000 kg","Number",":",""
"1993","Denmark","From 1 000 to 1 249 kg","Number",":",""
"1993","Denmark","From 1 250 to 1 499 kg","Number",":",""
"1993","Denmark","1 500 kg or over","Number",":",""
"1993","Germany (until 1990 former territory of the FRG)","Total","Number","3,194,204",""
"1993","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"1993","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1993","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1993","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1993","Estonia","Total","Number","53,168",""
"1993","Estonia","Less than 1 000 kg","Number",":",""
"1993","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1993","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1993","Estonia","1 500 kg or over","Number",":",""
"1993","Ireland","Total","Number","60,792",""
"1993","Ireland","Less than 1 000 kg","Number",":",""
"1993","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1993","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1993","Ireland","1 500 kg or over","Number",":",""
"1993","Greece","Total","Number","155,646",""
"1993","Greece","Less than 1 000 kg","Number",":",""
"1993","Greece","From 1 000 to 1 249 kg","Number",":",""
"1993","Greece","From 1 250 to 1 499 kg","Number",":",""
"1993","Greece","1 500 kg or over","Number",":",""
"1993","Spain","Total","Number","775,461",""
"1993","Spain","Less than 1 000 kg","Number",":",""
"1993","Spain","From 1 000 to 1 249 kg","Number",":",""
"1993","Spain","From 1 250 to 1 499 kg","Number",":",""
"1993","Spain","1 500 kg or over","Number",":",""
"1993","France","Total","Number","1,721,222",""
"1993","France","Less than 1 000 kg","Number",":",""
"1993","France","From 1 000 to 1 249 kg","Number",":",""
"1993","France","From 1 250 to 1 499 kg","Number",":",""
"1993","France","1 500 kg or over","Number",":",""
"1993","Croatia","Total","Number","59,337",""
"1993","Croatia","Less than 1 000 kg","Number",":",""
"1993","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1993","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1993","Croatia","1 500 kg or over","Number",":",""
"1993","Italy","Total","Number","1,645,162",""
"1993","Italy","Less than 1 000 kg","Number",":",""
"1993","Italy","From 1 000 to 1 249 kg","Number",":",""
"1993","Italy","From 1 250 to 1 499 kg","Number",":",""
"1993","Italy","1 500 kg or over","Number",":",""
"1993","Cyprus","Total","Number","12,968",""
"1993","Cyprus","Less than 1 000 kg","Number",":",""
"1993","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1993","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1993","Cyprus","1 500 kg or over","Number",":",""
"1993","Latvia","Total","Number",":",""
"1993","Latvia","Less than 1 000 kg","Number",":",""
"1993","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1993","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1993","Latvia","1 500 kg or over","Number",":",""
"1993","Lithuania","Total","Number",":",""
"1993","Lithuania","Less than 1 000 kg","Number",":",""
"1993","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1993","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1993","Lithuania","1 500 kg or over","Number",":",""
"1993","Luxembourg","Total","Number","30,679",""
"1993","Luxembourg","Less than 1 000 kg","Number",":",""
"1993","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1993","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1993","Luxembourg","1 500 kg or over","Number",":",""
"1993","Hungary","Total","Number","63,058",""
"1993","Hungary","Less than 1 000 kg","Number",":",""
"1993","Hungary","From 1 000 to 1 249 kg","Number",":",""
"1993","Hungary","From 1 250 to 1 499 kg","Number",":",""
"1993","Hungary","1 500 kg or over","Number",":",""
"1993","Malta","Total","Number",":",""
"1993","Malta","Less than 1 000 kg","Number",":",""
"1993","Malta","From 1 000 to 1 249 kg","Number",":",""
"1993","Malta","From 1 250 to 1 499 kg","Number",":",""
"1993","Malta","1 500 kg or over","Number",":",""
"1993","Netherlands","Total","Number","391,934",""
"1993","Netherlands","Less than 1 000 kg","Number",":",""
"1993","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1993","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1993","Netherlands","1 500 kg or over","Number",":",""
"1993","Austria","Total","Number","285,162",""
"1993","Austria","Less than 1 000 kg","Number",":",""
"1993","Austria","From 1 000 to 1 249 kg","Number",":",""
"1993","Austria","From 1 250 to 1 499 kg","Number",":",""
"1993","Austria","1 500 kg or over","Number",":",""
"1993","Poland","Total","Number","477,353",""
"1993","Poland","Less than 1 000 kg","Number",":",""
"1993","Poland","From 1 000 to 1 249 kg","Number",":",""
"1993","Poland","From 1 250 to 1 499 kg","Number",":",""
"1993","Poland","1 500 kg or over","Number",":",""
"1993","Portugal","Total","Number","248,462","d"
"1993","Portugal","Less than 1 000 kg","Number",":",""
"1993","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1993","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1993","Portugal","1 500 kg or over","Number",":",""
"1993","Romania","Total","Number",":",""
"1993","Romania","Less than 1 000 kg","Number",":",""
"1993","Romania","From 1 000 to 1 249 kg","Number",":",""
"1993","Romania","From 1 250 to 1 499 kg","Number",":",""
"1993","Romania","1 500 kg or over","Number",":",""
"1993","Slovenia","Total","Number","59,878",""
"1993","Slovenia","Less than 1 000 kg","Number",":",""
"1993","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1993","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"1993","Slovenia","1 500 kg or over","Number",":",""
"1993","Slovakia","Total","Number","41,694",""
"1993","Slovakia","Less than 1 000 kg","Number",":",""
"1993","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"1993","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"1993","Slovakia","1 500 kg or over","Number",":",""
"1993","Finland","Total","Number","56,003","d"
"1993","Finland","Less than 1 000 kg","Number",":",""
"1993","Finland","From 1 000 to 1 249 kg","Number",":",""
"1993","Finland","From 1 250 to 1 499 kg","Number",":",""
"1993","Finland","1 500 kg or over","Number",":",""
"1993","Sweden","Total","Number","127,738",""
"1993","Sweden","Less than 1 000 kg","Number",":",""
"1993","Sweden","From 1 000 to 1 249 kg","Number",":",""
"1993","Sweden","From 1 250 to 1 499 kg","Number",":",""
"1993","Sweden","1 500 kg or over","Number",":",""
"1993","United Kingdom","Total","Number","1,845,714",""
"1993","United Kingdom","Less than 1 000 kg","Number",":",""
"1993","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"1993","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"1993","United Kingdom","1 500 kg or over","Number",":",""
"1993","Iceland","Total","Number","5,662",""
"1993","Iceland","Less than 1 000 kg","Number",":",""
"1993","Iceland","From 1 000 to 1 249 kg","Number",":",""
"1993","Iceland","From 1 250 to 1 499 kg","Number",":",""
"1993","Iceland","1 500 kg or over","Number",":",""
"1993","Liechtenstein","Total","Number",":",""
"1993","Liechtenstein","Less than 1 000 kg","Number",":",""
"1993","Liechtenstein","From 1 000 to 1 249 kg","Number",":",""
"1993","Liechtenstein","From 1 250 to 1 499 kg","Number",":",""
"1993","Liechtenstein","1 500 kg or over","Number",":",""
"1993","Norway","Total","Number","63,988",""
"1993","Norway","Less than 1 000 kg","Number",":",""
"1993","Norway","From 1 000 to 1 249 kg","Number",":",""
"1993","Norway","From 1 250 to 1 499 kg","Number",":",""
"1993","Norway","1 500 kg or over","Number",":",""
"1993","Switzerland","Total","Number","256,917",""
"1993","Switzerland","Less than 1 000 kg","Number",":",""
"1993","Switzerland","From 1 000 to 1 249 kg","Number",":",""
"1993","Switzerland","From 1 250 to 1 499 kg","Number",":",""
"1993","Switzerland","1 500 kg or over","Number",":",""
"1993","Former Yugoslav Republic of Macedonia, the","Total","Number","8,361",""
"1993","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1993","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1993","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1993","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1993","Turkey","Total","Number","441,534",""
"1993","Turkey","Less than 1 000 kg","Number",":",""
"1993","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1993","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1993","Turkey","1 500 kg or over","Number",":",""
"1994","Belgium","Total","Number","403,981",""
"1994","Belgium","Less than 1 000 kg","Number",":",""
"1994","Belgium","From 1 000 to 1 249 kg","Number",":",""
"1994","Belgium","From 1 250 to 1 499 kg","Number",":",""
"1994","Belgium","1 500 kg or over","Number",":",""
"1994","Bulgaria","Total","Number","76,529",""
"1994","Bulgaria","Less than 1 000 kg","Number",":",""
"1994","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"1994","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"1994","Bulgaria","1 500 kg or over","Number",":",""
"1994","Czech Republic","Total","Number",":",""
"1994","Czech Republic","Less than 1 000 kg","Number",":",""
"1994","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"1994","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"1994","Czech Republic","1 500 kg or over","Number",":",""
"1994","Denmark","Total","Number","139,251",""
"1994","Denmark","Less than 1 000 kg","Number",":",""
"1994","Denmark","From 1 000 to 1 249 kg","Number",":",""
"1994","Denmark","From 1 250 to 1 499 kg","Number",":",""
"1994","Denmark","1 500 kg or over","Number",":",""
"1994","Germany (until 1990 former territory of the FRG)","Total","Number","3,209,224",""
"1994","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"1994","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1994","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1994","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1994","Estonia","Total","Number","51,217",""
"1994","Estonia","Less than 1 000 kg","Number",":",""
"1994","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1994","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1994","Estonia","1 500 kg or over","Number",":",""
"1994","Ireland","Total","Number","77,773",""
"1994","Ireland","Less than 1 000 kg","Number",":",""
"1994","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1994","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1994","Ireland","1 500 kg or over","Number",":",""
"1994","Greece","Total","Number","118,088",""
"1994","Greece","Less than 1 000 kg","Number",":",""
"1994","Greece","From 1 000 to 1 249 kg","Number",":",""
"1994","Greece","From 1 250 to 1 499 kg","Number",":",""
"1994","Greece","1 500 kg or over","Number",":",""
"1994","Spain","Total","Number","938,971",""
"1994","Spain","Less than 1 000 kg","Number",":",""
"1994","Spain","From 1 000 to 1 249 kg","Number",":",""
"1994","Spain","From 1 250 to 1 499 kg","Number",":",""
"1994","Spain","1 500 kg or over","Number",":",""
"1994","France","Total","Number","1,972,919",""
"1994","France","Less than 1 000 kg","Number",":",""
"1994","France","From 1 000 to 1 249 kg","Number",":",""
"1994","France","From 1 250 to 1 499 kg","Number",":",""
"1994","France","1 500 kg or over","Number",":",""
"1994","Croatia","Total","Number","58,499",""
"1994","Croatia","Less than 1 000 kg","Number",":",""
"1994","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1994","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1994","Croatia","1 500 kg or over","Number",":",""
"1994","Italy","Total","Number","1,610,561",""
"1994","Italy","Less than 1 000 kg","Number",":",""
"1994","Italy","From 1 000 to 1 249 kg","Number",":",""
"1994","Italy","From 1 250 to 1 499 kg","Number",":",""
"1994","Italy","1 500 kg or over","Number",":",""
"1994","Cyprus","Total","Number","13,358",""
"1994","Cyprus","Less than 1 000 kg","Number",":",""
"1994","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1994","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1994","Cyprus","1 500 kg or over","Number",":",""
"1994","Latvia","Total","Number",":",""
"1994","Latvia","Less than 1 000 kg","Number",":",""
"1994","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1994","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1994","Latvia","1 500 kg or over","Number",":",""
"1994","Lithuania","Total","Number",":",""
"1994","Lithuania","Less than 1 000 kg","Number",":",""
"1994","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1994","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1994","Lithuania","1 500 kg or over","Number",":",""
"1994","Luxembourg","Total","Number","30,124",""
"1994","Luxembourg","Less than 1 000 kg","Number",":",""
"1994","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1994","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1994","Luxembourg","1 500 kg or over","Number",":",""
"1994","Hungary","Total","Number","45,833",""
"1994","Hungary","Less than 1 000 kg","Number",":",""
"1994","Hungary","From 1 000 to 1 249 kg","Number",":",""
"1994","Hungary","From 1 250 to 1 499 kg","Number",":",""
"1994","Hungary","1 500 kg or over","Number",":",""
"1994","Malta","Total","Number",":",""
"1994","Malta","Less than 1 000 kg","Number",":",""
"1994","Malta","From 1 000 to 1 249 kg","Number",":",""
"1994","Malta","From 1 250 to 1 499 kg","Number",":",""
"1994","Malta","1 500 kg or over","Number",":",""
"1994","Netherlands","Total","Number","433,913",""
"1994","Netherlands","Less than 1 000 kg","Number",":",""
"1994","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1994","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1994","Netherlands","1 500 kg or over","Number",":",""
"1994","Austria","Total","Number","273,663",""
"1994","Austria","Less than 1 000 kg","Number",":",""
"1994","Austria","From 1 000 to 1 249 kg","Number",":",""
"1994","Austria","From 1 250 to 1 499 kg","Number",":",""
"1994","Austria","1 500 kg or over","Number",":",""
"1994","Poland","Total","Number","486,600",""
"1994","Poland","Less than 1 000 kg","Number",":",""
"1994","Poland","From 1 000 to 1 249 kg","Number",":",""
"1994","Poland","From 1 250 to 1 499 kg","Number",":",""
"1994","Poland","1 500 kg or over","Number",":",""
"1994","Portugal","Total","Number","243,254","d"
"1994","Portugal","Less than 1 000 kg","Number",":",""
"1994","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1994","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1994","Portugal","1 500 kg or over","Number",":",""
"1994","Romania","Total","Number",":",""
"1994","Romania","Less than 1 000 kg","Number",":",""
"1994","Romania","From 1 000 to 1 249 kg","Number",":",""
"1994","Romania","From 1 250 to 1 499 kg","Number",":",""
"1994","Romania","1 500 kg or over","Number",":",""
"1994","Slovenia","Total","Number","47,217",""
"1994","Slovenia","Less than 1 000 kg","Number",":",""
"1994","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1994","Slovenia","From 1 250 to 1 499 kg","Number",":",""
