"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2006","Croatia","Number","From 5 to 10 years","397,000",""
"2006","Croatia","Number","Over 10 years","590,000",""
"2006","Italy","Number","Less than 2 years","4,759,000",""
"2006","Italy","Number","From 2 to 5 years","14,190,000",""
"2006","Italy","Number","From 5 to 10 years","8,171,000",""
"2006","Italy","Number","Over 10 years","8,177,000",""
"2006","Cyprus","Number","Less than 2 years","39,000",""
"2006","Cyprus","Number","From 2 to 5 years","55,000",""
"2006","Cyprus","Number","From 5 to 10 years","107,000",""
"2006","Cyprus","Number","Over 10 years","172,000",""
"2006","Latvia","Number","Less than 2 years","42,090",""
"2006","Latvia","Number","From 2 to 5 years","37,030",""
"2006","Latvia","Number","From 5 to 10 years","97,220",""
"2006","Latvia","Number","Over 10 years","645,670",""
"2006","Lithuania","Number","Less than 2 years","25,631",""
"2006","Lithuania","Number","From 2 to 5 years","38,708",""
"2006","Lithuania","Number","From 5 to 10 years","112,740",""
"2006","Lithuania","Number","Over 10 years","1,415,159",""
"2006","Luxembourg","Number","Less than 2 years","89,000",""
"2006","Luxembourg","Number","From 2 to 5 years","92,000",""
"2006","Luxembourg","Number","From 5 to 10 years","81,000",""
"2006","Luxembourg","Number","Over 10 years","52,000",""
"2006","Hungary","Number","Less than 2 years","570,000",""
"2006","Hungary","Number","From 2 to 5 years","574,000",""
"2006","Hungary","Number","From 5 to 10 years","615,000",""
"2006","Hungary","Number","Over 10 years","1,455,000",""
"2006","Malta","Number","Less than 2 years","10,989",""
"2006","Malta","Number","From 2 to 5 years","22,572",""
"2006","Malta","Number","From 5 to 10 years","62,271",""
"2006","Malta","Number","Over 10 years","122,092",""
"2006","Netherlands","Number","Less than 2 years","930,000",""
"2006","Netherlands","Number","From 2 to 5 years","1,417,000",""
"2006","Netherlands","Number","From 5 to 10 years","2,531,000",""
"2006","Netherlands","Number","Over 10 years","2,352,000",""
"2006","Austria","Number","Less than 2 years","867,000",""
"2006","Austria","Number","From 2 to 5 years","824,000",""
"2006","Austria","Number","From 5 to 10 years","1,309,000",""
"2006","Austria","Number","Over 10 years","1,205,000",""
"2006","Poland","Number","Less than 2 years","652,000",""
"2006","Poland","Number","From 2 to 5 years","880,000",""
"2006","Poland","Number","From 5 to 10 years","3,369,000",""
"2006","Poland","Number","Over 10 years","8,483,000",""
"2006","Portugal","Number","Less than 2 years",":",""
"2006","Portugal","Number","From 2 to 5 years",":",""
"2006","Portugal","Number","From 5 to 10 years",":",""
"2006","Portugal","Number","Over 10 years",":",""
"2006","Romania","Number","Less than 2 years",":",""
"2006","Romania","Number","From 2 to 5 years",":",""
"2006","Romania","Number","From 5 to 10 years",":",""
"2006","Romania","Number","Over 10 years",":",""
"2006","Slovenia","Number","Less than 2 years","110,000",""
"2006","Slovenia","Number","From 2 to 5 years","184,000",""
"2006","Slovenia","Number","From 5 to 10 years","367,000",""
"2006","Slovenia","Number","Over 10 years","320,000",""
"2006","Slovakia","Number","Less than 2 years",":",""
"2006","Slovakia","Number","From 2 to 5 years",":",""
"2006","Slovakia","Number","From 5 to 10 years",":",""
"2006","Slovakia","Number","Over 10 years",":",""
"2006","Finland","Number","Less than 2 years","296,000","d"
"2006","Finland","Number","From 2 to 5 years","420,000","d"
"2006","Finland","Number","From 5 to 10 years","660,000","d"
"2006","Finland","Number","Over 10 years","1,113,000","d"
"2006","Sweden","Number","Less than 2 years","778,000",""
"2006","Sweden","Number","From 2 to 5 years","735,000",""
"2006","Sweden","Number","From 5 to 10 years","1,286,000",""
"2006","Sweden","Number","Over 10 years","1,404,000",""
"2006","United Kingdom","Number","Less than 2 years",":","c"
"2006","United Kingdom","Number","From 2 to 5 years",":","c"
"2006","United Kingdom","Number","From 5 to 10 years",":","c"
"2006","United Kingdom","Number","Over 10 years",":","c"
"2006","Iceland","Number","Less than 2 years",":",""
"2006","Iceland","Number","From 2 to 5 years",":",""
"2006","Iceland","Number","From 5 to 10 years",":",""
"2006","Iceland","Number","Over 10 years",":",""
"2006","Liechtenstein","Number","Less than 2 years","3,950",""
"2006","Liechtenstein","Number","From 2 to 5 years","5,950",""
"2006","Liechtenstein","Number","From 5 to 10 years","8,360",""
"2006","Liechtenstein","Number","Over 10 years","6,030",""
"2006","Norway","Number","Less than 2 years","224,000",""
"2006","Norway","Number","From 2 to 5 years","335,000",""
"2006","Norway","Number","From 5 to 10 years","632,000",""
"2006","Norway","Number","Over 10 years","893,000",""
"2006","Switzerland","Number","Less than 2 years","509,000","e"
"2006","Switzerland","Number","From 2 to 5 years","853,000","e"
"2006","Switzerland","Number","From 5 to 10 years","1,261,000","e"
"2006","Switzerland","Number","Over 10 years","1,238,000","e"
"2006","Former Yugoslav Republic of Macedonia, the","Number","Less than 2 years","16,600",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","From 2 to 5 years","17,100",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","From 5 to 10 years","44,800",""
"2006","Former Yugoslav Republic of Macedonia, the","Number","Over 10 years","163,800",""
"2006","Turkey","Number","Less than 2 years","531,000",""
"2006","Turkey","Number","From 2 to 5 years","944,000",""
"2006","Turkey","Number","From 5 to 10 years","1,416,000",""
"2006","Turkey","Number","Over 10 years","3,250,000",""
"2007","Belgium","Number","Less than 2 years","1,227,000",""
"2007","Belgium","Number","From 2 to 5 years","1,100,000",""
"2007","Belgium","Number","From 5 to 10 years","1,518,000",""
"2007","Belgium","Number","Over 10 years","1,204,000",""
"2007","Bulgaria","Number","Less than 2 years",":",""
"2007","Bulgaria","Number","From 2 to 5 years",":",""
"2007","Bulgaria","Number","From 5 to 10 years",":",""
"2007","Bulgaria","Number","Over 10 years",":",""
"2007","Czech Republic","Number","Less than 2 years","259,000",""
"2007","Czech Republic","Number","From 2 to 5 years","466,000",""
"2007","Czech Republic","Number","From 5 to 10 years","1,074,000",""
"2007","Czech Republic","Number","Over 10 years","2,480,000",""
"2007","Denmark","Number","Less than 2 years","619,000",""
"2007","Denmark","Number","From 2 to 5 years","413,000",""
"2007","Denmark","Number","From 5 to 10 years","726,000",""
"2007","Denmark","Number","Over 10 years","796,000",""
"2007","Germany (until 1990 former territory of the FRG)","Number","Less than 2 years",":","c"
"2007","Germany (until 1990 former territory of the FRG)","Number","From 2 to 5 years",":","c"
"2007","Germany (until 1990 former territory of the FRG)","Number","From 5 to 10 years",":","c"
"2007","Germany (until 1990 former territory of the FRG)","Number","Over 10 years",":","c"
"2007","Estonia","Number","Less than 2 years","56,600",""
"2007","Estonia","Number","From 2 to 5 years","62,700",""
"2007","Estonia","Number","From 5 to 10 years","98,000",""
"2007","Estonia","Number","Over 10 years","306,500",""
"2007","Ireland","Number","Less than 2 years","338,000",""
"2007","Ireland","Number","From 2 to 5 years","460,000",""
"2007","Ireland","Number","From 5 to 10 years","773,000",""
"2007","Ireland","Number","Over 10 years","312,000",""
"2007","Greece","Number","Less than 2 years",":",""
"2007","Greece","Number","From 2 to 5 years",":",""
"2007","Greece","Number","From 5 to 10 years",":",""
"2007","Greece","Number","Over 10 years",":",""
"2007","Spain","Number","Less than 2 years","4,747,000","d"
"2007","Spain","Number","From 2 to 5 years","4,147,000","d"
"2007","Spain","Number","From 5 to 10 years","6,001,000","d"
"2007","Spain","Number","Over 10 years","6,865,000","d"
"2007","France","Number","Less than 2 years","4,116,000",""
"2007","France","Number","From 2 to 5 years","6,197,000",""
"2007","France","Number","From 5 to 10 years","10,158,000",""
"2007","France","Number","Over 10 years","10,229,000",""
"2007","Croatia","Number","Less than 2 years","222,000",""
"2007","Croatia","Number","From 2 to 5 years","228,000",""
"2007","Croatia","Number","From 5 to 10 years","404,000",""
"2007","Croatia","Number","Over 10 years","656,000",""
"2007","Italy","Number","Less than 2 years","4,996,000",""
"2007","Italy","Number","From 2 to 5 years","9,303,000",""
"2007","Italy","Number","From 5 to 10 years","13,286,000",""
"2007","Italy","Number","Over 10 years","8,095,000",""
"2007","Cyprus","Number","Less than 2 years","47,000",""
"2007","Cyprus","Number","From 2 to 5 years","71,000",""
"2007","Cyprus","Number","From 5 to 10 years","111,000",""
"2007","Cyprus","Number","Over 10 years","182,000",""
"2007","Latvia","Number","Less than 2 years","59,360",""
"2007","Latvia","Number","From 2 to 5 years","49,760",""
"2007","Latvia","Number","From 5 to 10 years","120,460",""
"2007","Latvia","Number","Over 10 years","675,290",""
"2007","Lithuania","Number","Less than 2 years","36,772",""
"2007","Lithuania","Number","From 2 to 5 years","47,010",""
"2007","Lithuania","Number","From 5 to 10 years","152,605",""
"2007","Lithuania","Number","Over 10 years","1,351,516",""
"2007","Luxembourg","Number","Less than 2 years","92,000",""
"2007","Luxembourg","Number","From 2 to 5 years","96,000",""
"2007","Luxembourg","Number","From 5 to 10 years","82,000",""
"2007","Luxembourg","Number","Over 10 years","52,000",""
"2007","Hungary","Number","Less than 2 years","521,000",""
"2007","Hungary","Number","From 2 to 5 years","635,000",""
"2007","Hungary","Number","From 5 to 10 years","673,000",""
"2007","Hungary","Number","Over 10 years","1,433,000",""
"2007","Malta","Number","Less than 2 years","10,286",""
"2007","Malta","Number","From 2 to 5 years","21,782",""
"2007","Malta","Number","From 5 to 10 years","61,353",""
"2007","Malta","Number","Over 10 years","130,588",""
"2007","Netherlands","Number","Less than 2 years","971,000",""
"2007","Netherlands","Number","From 2 to 5 years","1,380,000",""
"2007","Netherlands","Number","From 5 to 10 years","2,561,000",""
"2007","Netherlands","Number","Over 10 years","2,479,000",""
"2007","Austria","Number","Less than 2 years","844,000",""
"2007","Austria","Number","From 2 to 5 years","842,000",""
"2007","Austria","Number","From 5 to 10 years","1,296,000",""
"2007","Austria","Number","Over 10 years","1,264,000",""
"2007","Poland","Number","Less than 2 years","684,000",""
"2007","Poland","Number","From 2 to 5 years","1,009,000",""
"2007","Poland","Number","From 5 to 10 years","3,255,000",""
"2007","Poland","Number","Over 10 years","9,641,000",""
"2007","Portugal","Number","Less than 2 years",":",""
"2007","Portugal","Number","From 2 to 5 years",":",""
"2007","Portugal","Number","From 5 to 10 years",":",""
"2007","Portugal","Number","Over 10 years",":",""
"2007","Romania","Number","Less than 2 years",":",""
"2007","Romania","Number","From 2 to 5 years",":",""
"2007","Romania","Number","From 5 to 10 years",":",""
"2007","Romania","Number","Over 10 years",":",""
"2007","Slovenia","Number","Less than 2 years","116,000",""
"2007","Slovenia","Number","From 2 to 5 years","194,000",""
"2007","Slovenia","Number","From 5 to 10 years","361,000",""
"2007","Slovenia","Number","Over 10 years","343,000",""
"2007","Slovakia","Number","Less than 2 years",":",""
"2007","Slovakia","Number","From 2 to 5 years",":",""
"2007","Slovakia","Number","From 5 to 10 years",":",""
"2007","Slovakia","Number","Over 10 years",":",""
"2007","Finland","Number","Less than 2 years","273,000","d"
"2007","Finland","Number","From 2 to 5 years","452,000","d"
"2007","Finland","Number","From 5 to 10 years","675,000","d"
"2007","Finland","Number","Over 10 years","1,153,000","d"
"2007","Sweden","Number","Less than 2 years","812,000",""
"2007","Sweden","Number","From 2 to 5 years","766,000",""
"2007","Sweden","Number","From 5 to 10 years","1,321,000",""
"2007","Sweden","Number","Over 10 years","1,360,000",""
"2007","United Kingdom","Number","Less than 2 years",":","c"
"2007","United Kingdom","Number","From 2 to 5 years",":","c"
"2007","United Kingdom","Number","From 5 to 10 years",":","c"
"2007","United Kingdom","Number","Over 10 years",":","c"
"2007","Iceland","Number","Less than 2 years",":",""
"2007","Iceland","Number","From 2 to 5 years",":",""
"2007","Iceland","Number","From 5 to 10 years",":",""
"2007","Iceland","Number","Over 10 years",":",""
"2007","Liechtenstein","Number","Less than 2 years","3,996",""
"2007","Liechtenstein","Number","From 2 to 5 years","5,623",""
"2007","Liechtenstein","Number","From 5 to 10 years","8,476",""
"2007","Liechtenstein","Number","Over 10 years","6,273",""
"2007","Norway","Number","Less than 2 years","245,000",""
"2007","Norway","Number","From 2 to 5 years","360,000",""
"2007","Norway","Number","From 5 to 10 years","598,000",""
"2007","Norway","Number","Over 10 years","952,000",""
"2007","Switzerland","Number","Less than 2 years","537,000","e"
"2007","Switzerland","Number","From 2 to 5 years","769,000","e"
"2007","Switzerland","Number","From 5 to 10 years","1,351,000","e"
"2007","Switzerland","Number","Over 10 years","1,299,000","e"
"2007","Former Yugoslav Republic of Macedonia, the","Number","Less than 2 years","20,600",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","From 2 to 5 years","15,700",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","From 5 to 10 years","45,900",""
"2007","Former Yugoslav Republic of Macedonia, the","Number","Over 10 years","166,600",""
"2007","Turkey","Number","Less than 2 years","435,000",""
"2007","Turkey","Number","From 2 to 5 years","1,237,000",""
"2007","Turkey","Number","From 5 to 10 years","1,202,000",""
"2007","Turkey","Number","Over 10 years","3,598,000",""
"2008","Belgium","Number","Less than 2 years","1,295,000",""
"2008","Belgium","Number","From 2 to 5 years","1,116,000",""
"2008","Belgium","Number","From 5 to 10 years","1,506,000",""
"2008","Belgium","Number","Over 10 years","1,214,000",""
"2008","Bulgaria","Number","Less than 2 years",":",""
"2008","Bulgaria","Number","From 2 to 5 years",":",""
"2008","Bulgaria","Number","From 5 to 10 years",":",""
"2008","Bulgaria","Number","Over 10 years",":",""
"2008","Czech Republic","Number","Less than 2 years","284,000",""
"2008","Czech Republic","Number","From 2 to 5 years","455,000",""
"2008","Czech Republic","Number","From 5 to 10 years","1,078,000",""
"2008","Czech Republic","Number","Over 10 years","2,606,000",""
"2008","Denmark","Number","Less than 2 years","597,000",""
"2008","Denmark","Number","From 2 to 5 years","466,000",""
"2008","Denmark","Number","From 5 to 10 years","677,000",""
"2008","Denmark","Number","Over 10 years","840,000",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Less than 2 years","5,551,000",""
"2008","Germany (until 1990 former territory of the FRG)","Number","From 2 to 5 years","8,640,000",""
