"TIME","GEO","UNIT","PROD_NRG","Value","Flag and Footnotes"
"2012","Netherlands","Thousand","Natural Gas",":",""
"2012","Netherlands","Thousand","Electrical Energy",":",""
"2012","Netherlands","Thousand","Other products",":",""
"2012","Austria","Thousand","LPG","0",""
"2012","Austria","Thousand","Natural Gas","2",""
"2012","Austria","Thousand","Electrical Energy","1",""
"2012","Austria","Thousand","Other products","10",""
"2012","Poland","Thousand","LPG","2,757",""
"2012","Poland","Thousand","Natural Gas",":",""
"2012","Poland","Thousand","Electrical Energy",":",""
"2012","Poland","Thousand","Other products","346",""
"2012","Portugal","Thousand","LPG","37",""
"2012","Portugal","Thousand","Natural Gas",":",""
"2012","Portugal","Thousand","Electrical Energy",":",""
"2012","Portugal","Thousand","Other products","10",""
"2012","Romania","Thousand","LPG",":",""
"2012","Romania","Thousand","Natural Gas",":",""
"2012","Romania","Thousand","Electrical Energy","1",""
"2012","Romania","Thousand","Other products",":",""
"2012","Slovenia","Thousand","LPG",":",""
"2012","Slovenia","Thousand","Natural Gas",":",""
"2012","Slovenia","Thousand","Electrical Energy",":",""
"2012","Slovenia","Thousand","Other products",":",""
"2012","Slovakia","Thousand","LPG",":",""
"2012","Slovakia","Thousand","Natural Gas",":",""
"2012","Slovakia","Thousand","Electrical Energy",":",""
"2012","Slovakia","Thousand","Other products",":",""
"2012","Finland","Thousand","LPG","0",""
"2012","Finland","Thousand","Natural Gas","0",""
"2012","Finland","Thousand","Electrical Energy","0",""
"2012","Finland","Thousand","Other products","4",""
"2012","Sweden","Thousand","LPG",":",""
"2012","Sweden","Thousand","Natural Gas",":",""
"2012","Sweden","Thousand","Electrical Energy",":",""
"2012","Sweden","Thousand","Other products",":",""
"2012","United Kingdom","Thousand","LPG",":",""
"2012","United Kingdom","Thousand","Natural Gas",":",""
"2012","United Kingdom","Thousand","Electrical Energy",":",""
"2012","United Kingdom","Thousand","Other products",":",""
"2012","Iceland","Thousand","LPG",":",""
"2012","Iceland","Thousand","Natural Gas",":",""
"2012","Iceland","Thousand","Electrical Energy",":",""
"2012","Iceland","Thousand","Other products",":",""
"2012","Liechtenstein","Thousand","LPG",":",""
"2012","Liechtenstein","Thousand","Natural Gas",":",""
"2012","Liechtenstein","Thousand","Electrical Energy",":",""
"2012","Liechtenstein","Thousand","Other products",":",""
"2012","Norway","Thousand","LPG","0",""
"2012","Norway","Thousand","Natural Gas","0",""
"2012","Norway","Thousand","Electrical Energy","8",""
"2012","Norway","Thousand","Other products","0",""
"2012","Switzerland","Thousand","LPG","1","e"
"2012","Switzerland","Thousand","Natural Gas","3","e"
"2012","Switzerland","Thousand","Electrical Energy","2","e"
"2012","Switzerland","Thousand","Other products","36","e"
"2012","Former Yugoslav Republic of Macedonia, the","Thousand","LPG","9.96",""
"2012","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0.04",""
"2012","Former Yugoslav Republic of Macedonia, the","Thousand","Other products",":",""
"2012","Turkey","Thousand","LPG","3,569.1",""
"2012","Turkey","Thousand","Natural Gas","0.05",""
"2012","Turkey","Thousand","Electrical Energy","0.23",""
"2012","Turkey","Thousand","Other products","49.08",""
